id,renewal,incentives
21472,1,890.0
107085,1,379.0
1691,1,298.00000000105183
58738,1,718.0
18469,1,460.000000000076
13532,1,416.0
34351,1,918.4889850402166
6487,1,566.0
55919,1,867.0
41437,1,524.0
15763,1,248.00000000000009
13375,1,103.00000000003922
73018,1,480.0
27358,0,138.00000000000966
47857,1,566.0
28430,1,932.0000000000042
39036,1,506.00000000000483
49493,1,223.00000000000085
82147,1,213.0000000000043
8958,1,379.0
46998,1,647.0
53193,1,828.000000000015
89825,1,264.0
104055,1,323.0
45162,1,818.0000000000016
105597,0,651.0
76271,1,685.0000000000033
6384,1,877.0
55047,1,967.0000000000051
106361,1,474.0
44462,1,320.0
77449,1,65.0
108619,1,292.0
23457,1,908.0
76950,1,341.0
63395,1,67.00000133120675
96752,1,588.0000000000067
95217,1,474.0
71818,1,751.0000000000002
72519,1,981.0000000000053
22917,1,0.39400141041594383
87293,1,590.0
18272,1,762.0000001006936
2931,1,455.0
74633,1,869.000000000003
35661,1,763.0
90892,1,478.00000000011073
33889,1,463.0
95607,1,437.0
113189,1,438.00000019644153
107501,1,954.0
89926,1,549.0000000000513
1687,1,180.00000000019557
67293,1,799.0000000000161
11304,1,722.0
1634,1,488.0000000000031
58090,1,514.0
16935,1,369.0000000000136
49664,1,753.0
17568,1,389.0
100524,1,971.000000000053
109870,1,788.0000000000018
99916,1,700.0000000000078
80442,1,709.0000000000063
78314,1,748.0000000000031
82666,1,284.0
74541,1,916.0
12496,1,143.00000000000082
2063,1,290.0000000000012
40085,1,338.0000000000073
16182,1,389.0000000000013
86105,1,22.0
29912,1,540.0
4012,1,940.0000000000027
93060,1,597.0000000000001
67130,1,191.00000000004053
8778,1,378.0
95269,1,436.00000000000085
13206,1,347.0000000000061
97228,1,284.0
48811,1,58.0
73434,1,935.0
46635,1,0.35771963034788423
22555,1,517.0
33934,1,848.0000000007929
13105,1,482.0
57861,1,296.0
105664,1,0.16853688138496326
35603,1,611.0
104415,1,793.000000000007
44330,1,61.00000000000859
72098,1,123.0000000004944
83169,1,560.0
49568,1,278.0
103402,1,32.0
10115,1,583.0
66247,1,373.0
37717,1,24.000000000044494
63887,1,165.0000000013838
93327,1,466.0000000000082
18725,1,161.0
29920,1,435.0
41571,1,134.00000000000054
72077,1,508.0000000000068
64670,1,139.000000000001
92872,1,589.0
22910,1,793.0000000000772
32754,1,269.0
77665,1,306.0
63726,1,896.000000000006
3463,1,996.0
52488,1,601.0
34107,1,621.0
70799,1,880.0
61235,1,261.00000000139534
19066,1,706.0000000000013
18470,1,351.0
82082,1,479.0
99249,1,586.0
41481,1,159.00000000041388
79190,1,871.0
10673,1,1.4242897163890629
34472,1,101.00000000000996
102923,1,618.0
28970,1,35.0
75959,1,837.0
23354,1,302.0000000000002
92852,1,607.0000000000006
3078,1,459.0
40073,1,736.0000000000196
56926,1,596.0
47639,1,585.0000000000116
71239,1,799.0
35429,1,457.0
7495,1,400.000000000879
46620,1,386.0
5384,1,649.0000000000002
110254,1,157.0
87763,1,555.0
60949,1,229.0
13918,1,198.00000000002768
48935,1,740.0
2270,1,725.0000000000097
107214,1,494.0
4173,1,517.0000000000006
90515,1,382.0
63265,1,5.588785912965141
93802,1,521.0
63048,1,433.00000000001853
1499,1,870.0000000000001
33354,1,542.0000000001584
83481,1,964.0
82136,1,61.00000000002738
79878,1,877.0
78817,1,639.0
70116,1,859.0
54980,1,193.00000000000023
5119,1,635.0
49740,1,874.0
73923,1,325.0
13682,1,64.0000000006578
61096,1,317.0000000000574
106233,1,546.0
113185,1,508.0
71792,1,213.0
3216,1,961.0000000000034
33653,1,57.0000000053648
39852,1,960.0
86397,1,340.0
74310,1,716.0
7129,1,0.18322229607499463
52695,1,426.0
3993,1,692.0
111278,1,141.00000000001324
31289,1,16.0
29167,1,871.0000000000002
14626,1,592.000000000042
33757,1,220.00000000000023
32299,1,505.00000000002757
110815,1,509.0
34672,1,515.0000000000002
100599,1,603.0
24307,1,690.0
35824,1,404.0
35223,1,206.000000000103
109522,1,0.3338094427658555
53697,1,653.0000000000011
96339,1,32.00000000003122
90929,1,868.0000000000016
94354,1,68.0
377,1,278.00000000000006
34327,1,675.0000000000008
36935,1,46.0
13879,1,782.0
5177,1,579.0
73525,1,482.0
41672,1,592.0
85947,1,479.00000000000955
78379,1,785.0000000000193
52171,1,580.0
9782,1,893.0000000000007
46775,1,385.0
24894,1,774.0000000000007
98745,1,871.0
67718,1,710.0
75786,1,316.00000000009055
61700,1,762.0000000000011
93766,1,620.0
113194,1,769.0000000000023
435,1,484.00000000001256
107639,1,275.0
51786,1,145.0
42888,1,126.00000000000148
109174,1,844.0
83561,1,795.0
92930,1,95.00000000203589
59086,1,560.0
68356,1,980.0
58921,1,109.00000000011387
4613,1,181.0
57587,1,412.00000000000375
16750,1,396.0
18560,1,113.00000000004559
57350,1,699.0000000000027
94554,1,516.0
48208,1,120.00000000011289
12104,1,471.0
22783,1,40.0
79546,1,606.0
25605,1,267.0
63050,1,44.0000000285269
38891,1,403.0
108655,1,409.0
47247,1,110.00000000000469
62238,1,310.0
8900,1,119.0
57902,1,31.0
88841,1,873.0000000000024
26211,1,926.0000000000031
36472,1,270.0
32100,1,253.0
70176,1,583.0000000000075
102767,1,651.000000000009
44842,1,0.9978715996788783
94572,1,603.0
14173,1,975.0
46074,1,170.0
22265,1,513.000000000002
21623,1,876.0000000000043
91697,1,168.00000000000549
28118,1,812.0
41536,1,145.0
1734,1,546.0
15143,1,812.0
41172,1,729.0
72708,1,933.0
28186,1,316.0
83364,1,917.0000000000032
44968,1,458.0
42972,1,522.0
109678,1,665.0
22438,1,437.0
47330,1,670.0
29038,1,409.0000000000012
49659,1,302.0
100158,1,447.0
85736,1,644.0
53004,1,817.0
81196,1,716.0000000000017
82352,1,227.0
87968,1,325.00000000001404
66209,1,899.0
15336,1,345.0
78562,1,87.00000000001003
110100,1,321.0
108875,1,749.0
27946,1,510.0
31078,1,334.0
11659,1,602.0000000000101
23456,1,211.00000000000844
44554,1,589.0000000000048
30515,1,691.0
84139,1,529.0000000000017
21103,1,837.0
72130,1,652.0000000013408
87126,1,554.0
71210,1,473.0000000000008
37012,1,153.0
38355,1,847.0
82150,1,287.0000000003753
5501,1,195.0
22769,1,555.0
103466,1,150.00000000012963
98080,1,49.0
71323,1,919.0000000000007
42927,1,35.0
13977,0,636.0
15914,1,649.0
104318,1,236.00000000000287
100905,1,494.0000000000012
253,1,578.0000000000097
31031,1,685.0
72875,1,125.00000000012218
87358,1,114.00000000000921
106459,1,417.0000000000169
109964,1,800.0
10479,1,576.0
81489,1,48.0
38195,1,588.0
6468,1,115.00000000106236
36367,1,59.000000000001265
77920,1,382.0
51956,1,585.0000000000005
67364,1,421.00000000000415
101225,1,120.00000000015324
78210,1,151.0
57723,1,941.0000000000338
4450,1,169.00000000142882
69536,1,638.0
30708,1,120.0
10632,1,673.0
2536,1,393.0000000000764
3736,1,601.0
12334,1,364.0
94403,1,394.0000000000058
2566,1,254.0
86767,1,410.0
86972,1,738.0
54801,1,450.0
105418,1,484.0
8949,1,443.0000000000028
22007,1,719.0000000000055
98032,1,566.0
50578,1,604.0
3095,1,720.0
69062,1,178.0
66330,1,887.0
82641,1,689.0000000000001
79874,1,346.0
58158,1,873.0000000000006
63605,1,222.0
55238,1,577.0000000001108
105054,1,510.0000000000052
87292,1,129.0
14430,1,868.0
16900,1,700.0
2877,1,878.0000000000256
48361,1,127.0
89818,1,430.0000000000004
89750,1,629.0
37642,1,419.0
61735,1,3.5263834763727413
26772,1,447.0
37775,1,643.0
62334,1,67.00000000007141
11900,1,668.0
109729,1,205.00000000024988
44721,1,932.0000000000172
48950,1,172.00000000002348
56269,1,0.15469052151777934
87906,1,562.0
64387,1,635.000000000004
56725,1,878.0
56596,1,980.0
69507,1,143.0
27917,1,258.0
6452,1,685.0
86945,1,217.0
55559,1,64.0
73470,1,195.00000000000446
86578,1,75.0
48929,1,0.06387511754709504
84428,1,97.0
12339,1,818.0000000000001
667,1,335.000000000001
85961,1,134.0
48084,1,251.0000000000153
75384,1,348.0
80400,1,870.0
74996,1,36.00000031196669
60130,1,719.0
2937,1,1.2554185579890693
64293,1,651.0
107553,1,629.0
58507,1,241.0
46933,1,888.0000000000032
47301,1,848.0
14889,1,601.0
96810,1,673.0
93344,1,321.0
26004,1,756.0
30718,1,353.0
85435,1,18.0
110515,1,57.0
23532,1,333.00000000000006
88540,1,893.0
12591,1,879.0
22526,1,666.0000000135667
38864,1,0.13835751119901563
104073,1,298.0000000009071
47821,1,610.0000000000031
13948,1,647.0
12410,1,274.0
80633,1,222.0
68038,1,433.00000000000426
46338,1,389.0
80701,1,313.0
2212,1,628.0000000000008
108127,1,574.0000000001194
107406,1,776.0
73111,1,748.0
30816,1,297.0
85708,1,946.0000000000011
53515,1,418.0
71767,1,533.0
42152,1,388.0000000000145
85639,1,636.0
109416,1,765.0000000000017
1877,1,406.0
30815,1,780.0
83100,1,565.0000000000061
51445,1,481.0
64492,1,520.0
5437,1,394.0
12595,1,994.0
56508,1,554.0
100485,1,839.0
58001,1,607.0
93638,1,653.0
13462,1,478.0000000000743
65195,1,600.0
12752,1,801.000000000002
60464,1,527.0
80267,1,70.00000000098366
3081,1,450.0
73577,1,924.0000000000023
59223,0,433.0
89833,1,233.0
57957,1,697.0000000000095
75330,1,884.0000000000011
26587,0,235.00000000000108
108390,1,280.0
101488,1,696.0000000000022
39968,1,808.0000000000047
56899,1,702.0
22113,1,298.0000000000005
13339,1,53.0
39930,1,485.0
85839,1,554.0000000000069
78162,1,807.0000000000325
107569,1,705.0
95950,1,608.0000000000024
112080,1,614.0
64319,1,464.00000000001125
8750,1,536.0
63786,1,112.0
103639,1,238.0000000000061
18757,1,219.0
84812,1,893.0000000000031
96198,1,957.0
88055,1,0.07813119725910281
98367,1,987.0000000000007
92782,1,725.0
54560,1,61.0
93754,1,763.0000000000006
79835,1,327.00000000001563
32338,1,338.0
40058,1,521.0
36185,1,805.0
95814,1,890.0000000000018
26607,1,266.0000000000327
31431,1,946.0
5083,1,58.0
31621,1,610.0000000027895
90318,1,402.0000000000024
32956,0,726.0
20885,1,289.00000000000045
91982,1,858.0000000000049
28219,1,717.0
7706,1,992.0000000000138
31541,1,881.0000000000006
52153,1,310.0000000017461
74760,1,347.0
27834,1,410.0000000007209
78520,1,432.0
70455,1,776.000000000075
74162,1,299.0
79778,1,998.0000000000064
18866,1,760.0
92959,1,895.0
64878,1,286.0
33764,1,426.0
25568,1,582.0000000000045
56170,1,351.0000000000004
27706,1,184.0
36633,1,621.0
111680,1,183.00000000012
85735,1,474.000000000014
24708,1,700.0
10025,1,891.0
33843,1,532.0
111600,1,556.0
61620,1,823.0000000000413
19010,1,519.000000000084
43977,1,555.0
20750,1,507.0
14598,1,517.0000000000031
92419,1,132.0
71680,1,625.0
47896,1,637.0
21061,1,457.0000000000082
31013,1,499.0
64405,1,75.0
25627,1,408.0000000000063
35971,1,409.0
107192,1,324.000000000049
112161,1,154.0
32,1,411.0
27385,1,0.14558928916904645
44990,1,507.00000000004303
16171,1,223.0
83682,1,189.00000000001867
86469,1,834.0
74337,1,349.0000000002148
45130,1,954.0000000000002
103229,1,673.0000000000041
83847,1,269.0000000000074
24664,1,883.0000000000009
2464,1,660.0000000000011
80682,1,854.0
55518,1,463.0
16440,1,459.0
61643,1,347.0000000000399
16790,1,357.00000000001626
17753,1,486.0
109561,1,310.0
31973,1,504.00000000311
85779,1,798.000000000002
83816,1,323.0
84878,1,29.0
88486,1,394.0
112670,1,100.0
95760,1,0.1252004996250914
86246,1,507.0
40293,1,244.0000002321754
9852,1,239.0
90419,1,678.0
57329,1,175.0
57087,1,216.0
53968,1,905.0000000000011
111463,1,699.0
41412,1,418.0000000000043
81141,1,90.0
79790,1,801.0
45879,1,176.0
82807,1,483.0000000000019
74608,1,438.0
11066,1,1.6924117385494808
14470,1,352.00000000000256
88492,1,638.0000000000002
79919,1,695.0000000000014
41279,1,133.0
61531,1,197.0
15345,1,486.0
8338,1,668.0
10874,1,240.0
31112,1,838.0000000000039
39354,1,511.0000000000045
94216,1,437.0
4239,1,815.0
61212,1,508.0000000001981
96492,1,772.0000000000001
65351,1,107.00000000225681
112849,1,667.0
37269,1,822.0
11601,1,168.0
42836,1,827.0
25791,1,839.0
76725,1,784.0
71632,1,462.0
5372,1,629.0000000000479
90329,1,706.0000000000017
40861,1,763.0000000000006
7921,1,209.0
102805,1,753.0
109840,1,620.0000000000124
61204,1,515.0
61867,1,734.0000000000008
32519,1,856.0
103818,1,908.0000000000106
46969,1,229.00000000000088
52143,1,919.0000000040974
27652,1,649.0
70745,1,818.0
108204,1,573.0
42505,1,500.0
36153,1,890.0
104255,1,71.00000001077281
20758,1,639.0000000000396
65460,1,0.12430255525993267
96347,1,106.0
37872,1,916.0
37975,1,296.0
40853,1,202.0000000000022
90968,1,87.00000000029725
82707,1,476.0
69706,1,606.0000000000009
89621,1,776.0
27104,1,682.0000000144421
114054,1,38.000000022575776
70070,1,828.0000000005034
16245,1,254.00000008589154
105379,1,348.0
51978,1,825.0000000000001
1134,1,705.0000000002666
30678,1,888.0000000000006
91025,1,548.0
8642,1,364.00000000017127
69861,1,521.0000000000022
10413,1,707.0
93267,1,968.0000000000006
109982,1,242.00000000000432
2669,1,344.00000000002547
24129,1,641.0
6589,1,182.0
106751,1,777.0
