id,renewal,incentives
86105,0.90444714,62.0
29912,0.96358705,350.0
4012,0.44431093,357.0
93060,0.6567537,202.0
67130,0.7344499,523.0
8778,0.9553379,523.0
95269,0.36084652,752.0
13206,0.82025176,404.00000000000057
97228,0.911428,643.0000000000106
48811,0.81172806,552.0000000000055
73434,0.8482331,637.0
46635,0.81038916,64.00000000029776
22555,0.7722758,718.0
33934,0.37212056,55.0
13105,0.64938414,280.0000000000286
57861,0.9294002,1.2440020289143199
105664,0.67429656,758.0000000000095
35603,0.30195266,633.0
104415,0.48995277,671.0000000000139
44330,0.23219173,599.0000000000027
72098,0.93368036,191.00000002069268
83169,0.09046302,661.0
49568,0.88813996,735.0000000000014
103402,0.86609167,170.00000000066262
10115,0.3382188,587.0000000000016
66247,0.7203063,213.00000000011406
37717,0.772402,616.0
63887,0.8904192,83.00000000217467
93327,0.06118312,530.0000000000006
18725,0.12535849,361.0
29920,0.6356584,571.0
41571,0.3712555,746.0
72077,0.94214123,192.0
64670,0.4622109,441.00000000000153
92872,0.6751798,433.0
22910,0.8608393,156.00000000100323
32754,0.8407217,414.0
77665,0.73956746,361.00000000001796
63726,0.8038608,448.00000000000676
3463,0.21244586,770.0000000000027
52488,0.061183184,719.0000000000007
34107,0.92950016,559.0
70799,0.4365683,377.0
61235,0.8596317,35.0
19066,0.7523502,392.00000000000017
18470,0.880208,157.00000000002018
82082,0.65574104,356.0
99249,0.68714595,110.0
41481,0.4639153,362.0
79190,0.8626525,725.0
10673,0.15246491,737.0
34472,0.06092841,322.0
102923,0.5472461,311.0
28970,0.71234244,123.0
75959,0.15462555,267.00000000000006
23354,0.430931,525.0000000000007
92852,0.060903348,94.0000000000018
3078,0.3563502,368.0
40073,0.75621843,420.00000000000995
56926,0.44354737,440.0000000000023
47639,0.31544626,775.0
71239,0.28034875,483.0
35429,0.7655592,551.0
7495,0.9335771,609.0
46620,0.93296945,0.6720056709056932
5384,0.060910083,9.787189948268724
110254,0.17245461,343.0
87763,0.4707898,702.0
60949,0.70655364,257.00000000001154
13918,0.061018653,605.0
48935,0.6321336,542.0
2270,0.5956153,648.0000000000031
107214,0.7632626,383.0
4173,0.63526875,187.0
90515,0.9168052,332.0
63265,0.08490644,149.0
93802,0.90717804,54.0
63048,0.9777321,454.0000000018434
1499,0.9072309,385.0000000000003
33354,0.60612947,453.0
83481,0.8227603,750.0
82136,0.78651994,444.0
79878,0.13517515,574.0
78817,0.060930718,695.0
70116,0.06091628,179.00000000000395
54980,0.7263664,2.7647602802386313
5119,0.061072472,545.0
49740,0.24155377,121.0
73923,0.24444659,7.777070239291475
13682,0.9204388,269.00000000000784
61096,0.8223071,361.0
106233,0.96419764,746.0000000000163
113185,0.9325862,72.00000000126656
71792,0.9330769,745.0
3216,0.061577547,459.00000000000153
33653,0.9576488,640.0
39852,0.061249014,440.0000000000083
86397,0.41617864,196.0
74310,0.9091239,385.0000000000008
7129,0.6152557,168.00000000000145
52695,0.8464283,40.0
3993,0.1452239,678.0000000000027
111278,0.93588996,230.0
31289,0.7079219,410.00000000000085
29167,0.4270177,710.0
14626,0.9022211,310.0
33757,0.77639276,547.0000000000001
32299,0.94266427,756.0
110815,0.7707076,401.0000000001182
34672,0.93224347,203.0000000000252
100599,0.39733773,130.0
24307,0.8285752,268.0
35824,0.42324185,161.0000000000673
35223,0.419407,763.0
109522,0.62989384,127.00000000000375
53697,0.86632323,1.984231513463015
96339,0.73747104,508.0000000000084
90929,0.6738996,303.0000000000054
94354,0.4659159,219.0
377,0.6803846,256.0
34327,0.88835365,669.0
36935,0.061467476,307.0000000000027
13879,0.37816128,512.0000000000001
5177,0.9567975,656.0
73525,0.49932748,530.0
41672,0.16382597,753.000000000016
85947,0.9512312,188.0000000000281
78379,0.9245749,169.00000000075434
52171,0.5372658,588.0000000000002
9782,0.12676114,339.0
46775,0.7390317,528.0000000000047
24894,0.15663725,238.0000000000091
98745,0.82722914,591.0
67718,0.92762876,162.0
75786,0.8002417,89.0
61700,0.13398309,518.0
93766,0.7272291,456.0
113194,0.061135177,352.0
435,0.8289707,114.00000000001187
107639,0.66240036,317.00000000000074
51786,0.06108879,662.0000000000023
42888,0.43286845,516.0000000000291
109174,0.9703966,63.000000001605905
83561,0.8005931,194.00000000007876
92930,0.95460385,2.2680399858918596
59086,0.6123872,423.0
68356,0.9562859,318.0
58921,0.5325946,142.0
4613,0.50991195,284.0000000000819
57587,0.06104887,100.00000000002099
16750,0.89272475,175.0000000000036
18560,0.9184962,403.0000000000007
57350,0.21972919,701.0000000000027
94554,0.34975353,471.0
48208,0.42400104,156.0
12104,0.898789,742.0
22783,0.81159204,222.0
79546,0.60838604,457.0
25605,0.8937312,134.00000000095503
63050,0.76971143,278.0
38891,0.33460817,667.0000000000122
108655,0.7446772,432.0
47247,0.80780023,630.0
62238,0.9445902,0.6577037122486664
8900,0.82071537,276.0
57902,0.82265925,612.0
88841,0.9246451,344.00000000009317
26211,0.91635823,205.0
36472,0.527512,4.810395249982883
32100,0.83204186,117.00000000191311
70176,0.94012076,598.0
102767,0.8809467,1.195876464861004
44842,0.1940611,766.0
94572,0.94520146,233.0
14173,0.7997837,672.0
46074,0.8336933,773.0000000000041
22265,0.0611457,392.0
21623,0.6233599,452.0
91697,0.82526296,499.0000000000008
28118,0.5016641,638.0000000004023
41536,0.9529954,732.0000000000113
1734,0.2883753,568.0
15143,0.67753893,3.264171172418473
41172,0.54106194,759.0
72708,0.93345684,729.0
28186,0.83687425,399.0
83364,0.57534003,47.0
44968,0.6442456,109.00000000023081
42972,0.8215119,703.0000000000005
109678,0.8172538,480.00000000001245
22438,0.49115545,234.0
47330,0.8175388,424.0
29038,0.77308625,199.0000000000449
49659,0.58679664,612.0
100158,0.20488983,8.59437674924583
85736,0.91872966,566.0
53004,0.061057728,348.0
81196,0.8668769,389.0
82352,0.18242563,271.0
87968,0.87198114,26.000000001017483
66209,0.36278287,441.0
15336,0.3972681,350.0
78562,0.20373453,429.0
110100,0.71735466,304.0000000000001
108875,0.41966927,764.0
27946,0.36633062,619.0000000000091
31078,0.97132576,526.0
11659,0.89892554,650.0
23456,0.9440968,180.0
